,state,country,Lat,Long,date,confirmed,deaths,recovered,active,population,density,fertility,age,urban_percentage,icu,index,humidity,sunHour,tempC,windspeedKmph
174,,Singapore,1.2833,103.8333,2020-03-16,243.0,0.0,109.0,134.0,5850342,8358,1.2,42.0,,2.4,11392,76.0,10.2,31.0,21.0
175,,Singapore,1.2833,103.8333,2020-03-17,266.0,0.0,114.0,152.0,5850342,8358,1.2,42.0,,2.4,11393,72.0,11.6,31.0,21.0
176,,Singapore,1.2833,103.8333,2020-03-18,313.0,0.0,114.0,199.0,5850342,8358,1.2,42.0,,2.4,11394,75.0,7.4,31.0,19.0
177,,Singapore,1.2833,103.8333,2020-03-19,345.0,0.0,114.0,231.0,5850342,8358,1.2,42.0,,2.4,11395,71.0,11.6,31.0,18.0
178,,Singapore,1.2833,103.8333,2020-03-20,385.0,0.0,124.0,261.0,5850342,8358,1.2,42.0,,2.4,11396,73.0,10.2,30.0,13.0
179,,Singapore,1.2833,103.8333,2020-03-21,432.0,2.0,140.0,290.0,5850342,8358,1.2,42.0,,2.4,11397,77.0,7.4,29.0,14.0
180,,Nepal,28.1667,84.25,2020-01-22,0.0,0.0,0.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9599,52.0,8.7,19.0,4.0
181,,Nepal,28.1667,84.25,2020-01-23,0.0,0.0,0.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9600,62.0,8.7,18.0,4.0
182,,Nepal,28.1667,84.25,2020-01-24,0.0,0.0,0.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9601,75.0,8.7,15.0,4.0
183,,Nepal,28.1667,84.25,2020-01-25,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9602,73.0,8.7,15.0,3.0
184,,Nepal,28.1667,84.25,2020-01-26,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9603,83.0,5.6,12.0,4.0
185,,Nepal,28.1667,84.25,2020-01-27,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9604,81.0,7.2,14.0,3.0
186,,Nepal,28.1667,84.25,2020-01-28,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9605,67.0,8.7,18.0,4.0
187,,Nepal,28.1667,84.25,2020-01-29,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9606,64.0,7.2,19.0,4.0
188,,Nepal,28.1667,84.25,2020-01-30,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9607,72.0,5.6,16.0,4.0
189,,Nepal,28.1667,84.25,2020-01-31,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9608,76.0,8.7,16.0,3.0
190,,Nepal,28.1667,84.25,2020-02-01,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9609,80.0,5.6,13.0,4.0
191,,Nepal,28.1667,84.25,2020-02-02,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9610,74.0,8.7,15.0,3.0
192,,Nepal,28.1667,84.25,2020-02-03,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9611,73.0,8.7,16.0,4.0
193,,Nepal,28.1667,84.25,2020-02-04,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9612,74.0,8.7,17.0,3.0
194,,Nepal,28.1667,84.25,2020-02-05,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9613,71.0,7.2,16.0,4.0
195,,Nepal,28.1667,84.25,2020-02-06,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9614,75.0,7.2,15.0,4.0
196,,Nepal,28.1667,84.25,2020-02-07,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9615,70.0,8.7,17.0,3.0
197,,Nepal,28.1667,84.25,2020-02-08,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9616,63.0,7.2,14.0,5.0
198,,Nepal,28.1667,84.25,2020-02-09,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9617,59.0,8.7,17.0,4.0
199,,Nepal,28.1667,84.25,2020-02-10,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9618,57.0,8.7,18.0,4.0
200,,Nepal,28.1667,84.25,2020-02-11,1.0,0.0,0.0,1.0,29136808,203,1.9,25.0,0.21,0.3,9619,66.0,8.7,19.0,4.0
201,,Nepal,28.1667,84.25,2020-02-12,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9620,71.0,8.7,19.0,4.0
202,,Nepal,28.1667,84.25,2020-02-13,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9621,71.0,8.7,21.0,3.0
203,,Nepal,28.1667,84.25,2020-02-14,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9622,73.0,8.7,20.0,3.0
204,,Nepal,28.1667,84.25,2020-02-15,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9623,72.0,8.7,19.0,4.0
205,,Nepal,28.1667,84.25,2020-02-16,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9624,78.0,4.2,18.0,3.0
206,,Nepal,28.1667,84.25,2020-02-17,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9625,79.0,5.7,18.0,4.0
207,,Nepal,28.1667,84.25,2020-02-18,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9626,78.0,8.7,20.0,4.0
208,,Nepal,28.1667,84.25,2020-02-19,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9627,78.0,4.2,17.0,4.0
209,,Nepal,28.1667,84.25,2020-02-20,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9628,75.0,7.2,19.0,4.0
210,,Nepal,28.1667,84.25,2020-02-21,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9629,73.0,4.2,19.0,6.0
211,,Nepal,28.1667,84.25,2020-02-22,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9630,64.0,7.2,20.0,5.0
212,,Nepal,28.1667,84.25,2020-02-23,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9631,63.0,7.3,20.0,5.0
213,,Nepal,28.1667,84.25,2020-02-24,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9632,63.0,8.7,22.0,5.0
214,,Nepal,28.1667,84.25,2020-02-25,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9633,71.0,5.8,17.0,6.0
215,,Nepal,28.1667,84.25,2020-02-26,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9634,80.0,5.9,13.0,3.0
216,,Nepal,28.1667,84.25,2020-02-27,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9635,69.0,11.6,19.0,4.0
217,,Nepal,28.1667,84.25,2020-02-28,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9636,68.0,11.6,20.0,4.0
218,,Nepal,28.1667,84.25,2020-02-29,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9637,68.0,8.7,21.0,5.0
219,,Nepal,28.1667,84.25,2020-03-01,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9638,67.0,8.7,22.0,5.0
220,,Nepal,28.1667,84.25,2020-03-02,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9639,61.0,10.2,22.0,4.0
221,,Nepal,28.1667,84.25,2020-03-03,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9640,64.0,5.9,20.0,5.0
222,,Nepal,28.1667,84.25,2020-03-04,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9641,57.0,8.8,20.0,5.0
223,,Nepal,28.1667,84.25,2020-03-05,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9642,55.0,8.8,21.0,4.0
224,,Nepal,28.1667,84.25,2020-03-06,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9643,56.0,7.3,20.0,5.0
225,,Nepal,28.1667,84.25,2020-03-07,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9644,69.0,7.3,17.0,4.0
226,,Nepal,28.1667,84.25,2020-03-08,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9645,56.0,11.6,21.0,4.0
227,,Nepal,28.1667,84.25,2020-03-09,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9646,59.0,11.6,22.0,4.0
228,,Nepal,28.1667,84.25,2020-03-10,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9647,66.0,8.8,21.0,4.0
229,,Nepal,28.1667,84.25,2020-03-11,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9648,57.0,11.6,24.0,4.0
230,,Nepal,28.1667,84.25,2020-03-12,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9649,50.0,11.6,25.0,4.0
231,,Nepal,28.1667,84.25,2020-03-13,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9650,57.0,7.4,19.0,5.0
232,,Nepal,28.1667,84.25,2020-03-14,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9651,70.0,6.0,21.0,5.0
233,,Nepal,28.1667,84.25,2020-03-15,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9652,61.0,10.2,22.0,5.0
234,,Nepal,28.1667,84.25,2020-03-16,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9653,51.0,11.6,22.0,5.0
235,,Nepal,28.1667,84.25,2020-03-17,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9654,54.0,11.6,23.0,5.0
236,,Nepal,28.1667,84.25,2020-03-18,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9655,51.0,11.6,23.0,5.0
237,,Nepal,28.1667,84.25,2020-03-19,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9656,49.0,11.6,23.0,4.0
238,,Nepal,28.1667,84.25,2020-03-20,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9657,60.0,6.0,22.0,5.0
239,,Nepal,28.1667,84.25,2020-03-21,1.0,0.0,1.0,0.0,29136808,203,1.9,25.0,0.21,0.3,9658,67.0,6.0,20.0,5.0
240,,Malaysia,2.5,112.5,2020-01-22,0.0,0.0,0.0,0.0,32365999,99,2.0,30.0,0.78,1.9,8759,70.0,11.6,34.0,6.0
241,,Malaysia,2.5,112.5,2020-01-23,0.0,0.0,0.0,0.0,32365999,99,2.0,30.0,0.78,1.9,8760,72.0,10.2,34.0,4.0
242,,Malaysia,2.5,112.5,2020-01-24,0.0,0.0,0.0,0.0,32365999,99,2.0,30.0,0.78,1.9,8761,72.0,10.2,34.0,4.0
243,,Malaysia,2.5,112.5,2020-01-25,3.0,0.0,0.0,3.0,32365999,99,2.0,30.0,0.78,1.9,8762,70.0,8.8,34.0,4.0
244,,Malaysia,2.5,112.5,2020-01-26,4.0,0.0,0.0,4.0,32365999,99,2.0,30.0,0.78,1.9,8763,74.0,7.4,33.0,5.0
245,,Malaysia,2.5,112.5,2020-01-27,4.0,0.0,0.0,4.0,32365999,99,2.0,30.0,0.78,1.9,8764,81.0,6.0,30.0,3.0
246,,Malaysia,2.5,112.5,2020-01-28,4.0,0.0,0.0,4.0,32365999,99,2.0,30.0,0.78,1.9,8765,81.0,6.0,32.0,4.0
247,,Malaysia,2.5,112.5,2020-01-29,7.0,0.0,0.0,7.0,32365999,99,2.0,30.0,0.78,1.9,8766,90.0,6.0,28.0,7.0
248,,Malaysia,2.5,112.5,2020-01-30,8.0,0.0,0.0,8.0,32365999,99,2.0,30.0,0.78,1.9,8767,81.0,7.4,32.0,4.0
249,,Malaysia,2.5,112.5,2020-01-31,8.0,0.0,0.0,8.0,32365999,99,2.0,30.0,0.78,1.9,8768,75.0,8.8,32.0,6.0
250,,Malaysia,2.5,112.5,2020-02-01,8.0,0.0,0.0,8.0,32365999,99,2.0,30.0,0.78,1.9,8769,75.0,10.2,34.0,8.0
251,,Malaysia,2.5,112.5,2020-02-02,8.0,0.0,0.0,8.0,32365999,99,2.0,30.0,0.78,1.9,8770,70.0,11.6,34.0,7.0
252,,Malaysia,2.5,112.5,2020-02-03,8.0,0.0,0.0,8.0,32365999,99,2.0,30.0,0.78,1.9,8771,67.0,11.6,35.0,5.0
253,,Malaysia,2.5,112.5,2020-02-04,10.0,0.0,0.0,10.0,32365999,99,2.0,30.0,0.78,1.9,8772,71.0,10.2,33.0,4.0
254,,Malaysia,2.5,112.5,2020-02-05,12.0,0.0,0.0,12.0,32365999,99,2.0,30.0,0.78,1.9,8773,71.0,8.8,33.0,4.0
255,,Malaysia,2.5,112.5,2020-02-06,12.0,0.0,0.0,12.0,32365999,99,2.0,30.0,0.78,1.9,8774,72.0,10.2,34.0,4.0
256,,Malaysia,2.5,112.5,2020-02-07,12.0,0.0,1.0,11.0,32365999,99,2.0,30.0,0.78,1.9,8775,78.0,8.8,31.0,4.0
257,,Malaysia,2.5,112.5,2020-02-08,16.0,0.0,1.0,15.0,32365999,99,2.0,30.0,0.78,1.9,8776,66.0,11.6,35.0,3.0
258,,Malaysia,2.5,112.5,2020-02-09,16.0,0.0,1.0,15.0,32365999,99,2.0,30.0,0.78,1.9,8777,73.0,10.2,32.0,4.0
259,,Malaysia,2.5,112.5,2020-02-10,18.0,0.0,1.0,17.0,32365999,99,2.0,30.0,0.78,1.9,8778,79.0,7.4,30.0,4.0
260,,Malaysia,2.5,112.5,2020-02-11,18.0,0.0,3.0,15.0,32365999,99,2.0,30.0,0.78,1.9,8779,75.0,10.2,34.0,7.0
261,,Malaysia,2.5,112.5,2020-02-12,18.0,0.0,3.0,15.0,32365999,99,2.0,30.0,0.78,1.9,8780,75.0,8.8,35.0,6.0
262,,Malaysia,2.5,112.5,2020-02-13,19.0,0.0,3.0,16.0,32365999,99,2.0,30.0,0.78,1.9,8781,77.0,8.8,35.0,4.0
263,,Malaysia,2.5,112.5,2020-02-14,19.0,0.0,3.0,16.0,32365999,99,2.0,30.0,0.78,1.9,8782,79.0,8.8,33.0,3.0
264,,Malaysia,2.5,112.5,2020-02-15,22.0,0.0,7.0,15.0,32365999,99,2.0,30.0,0.78,1.9,8783,81.0,6.0,31.0,3.0
265,,Malaysia,2.5,112.5,2020-02-16,22.0,0.0,7.0,15.0,32365999,99,2.0,30.0,0.78,1.9,8784,79.0,10.2,32.0,4.0
266,,Malaysia,2.5,112.5,2020-02-17,22.0,0.0,7.0,15.0,32365999,99,2.0,30.0,0.78,1.9,8785,72.0,8.8,35.0,4.0
267,,Malaysia,2.5,112.5,2020-02-18,22.0,0.0,13.0,9.0,32365999,99,2.0,30.0,0.78,1.9,8786,76.0,7.4,31.0,8.0
268,,Malaysia,2.5,112.5,2020-02-19,22.0,0.0,15.0,7.0,32365999,99,2.0,30.0,0.78,1.9,8787,68.0,11.6,34.0,6.0
269,,Malaysia,2.5,112.5,2020-02-20,22.0,0.0,15.0,7.0,32365999,99,2.0,30.0,0.78,1.9,8788,70.0,11.6,34.0,7.0
270,,Malaysia,2.5,112.5,2020-02-21,22.0,0.0,15.0,7.0,32365999,99,2.0,30.0,0.78,1.9,8789,69.0,10.2,33.0,9.0
271,,Malaysia,2.5,112.5,2020-02-22,22.0,0.0,15.0,7.0,32365999,99,2.0,30.0,0.78,1.9,8790,68.0,11.6,33.0,12.0
272,,Malaysia,2.5,112.5,2020-02-23,22.0,0.0,15.0,7.0,32365999,99,2.0,30.0,0.78,1.9,8791,68.0,8.8,33.0,7.0
273,,Malaysia,2.5,112.5,2020-02-24,22.0,0.0,18.0,4.0,32365999,99,2.0,30.0,0.78,1.9,8792,71.0,10.2,35.0,5.0
274,,Malaysia,2.5,112.5,2020-02-25,22.0,0.0,18.0,4.0,32365999,99,2.0,30.0,0.78,1.9,8793,67.0,11.6,36.0,5.0
275,,Malaysia,2.5,112.5,2020-02-26,22.0,0.0,18.0,4.0,32365999,99,2.0,30.0,0.78,1.9,8794,64.0,11.6,37.0,5.0
276,,Malaysia,2.5,112.5,2020-02-27,23.0,0.0,18.0,5.0,32365999,99,2.0,30.0,0.78,1.9,8795,66.0,11.6,36.0,6.0
277,,Malaysia,2.5,112.5,2020-02-28,23.0,0.0,18.0,5.0,32365999,99,2.0,30.0,0.78,1.9,8796,64.0,11.6,37.0,6.0
278,,Malaysia,2.5,112.5,2020-02-29,25.0,0.0,18.0,7.0,32365999,99,2.0,30.0,0.78,1.9,8797,63.0,11.6,36.0,5.0
279,,Malaysia,2.5,112.5,2020-03-01,29.0,0.0,18.0,11.0,32365999,99,2.0,30.0,0.78,1.9,8798,69.0,10.2,36.0,5.0
280,,Malaysia,2.5,112.5,2020-03-02,29.0,0.0,18.0,11.0,32365999,99,2.0,30.0,0.78,1.9,8799,65.0,11.6,38.0,5.0
281,,Malaysia,2.5,112.5,2020-03-03,36.0,0.0,22.0,14.0,32365999,99,2.0,30.0,0.78,1.9,8800,71.0,10.2,34.0,5.0
282,,Malaysia,2.5,112.5,2020-03-04,50.0,0.0,22.0,28.0,32365999,99,2.0,30.0,0.78,1.9,8801,74.0,10.2,33.0,5.0
283,,Malaysia,2.5,112.5,2020-03-05,50.0,0.0,22.0,28.0,32365999,99,2.0,30.0,0.78,1.9,8802,75.0,7.4,34.0,4.0
284,,Malaysia,2.5,112.5,2020-03-06,83.0,0.0,22.0,61.0,32365999,99,2.0,30.0,0.78,1.9,8803,76.0,8.8,35.0,5.0
285,,Malaysia,2.5,112.5,2020-03-07,93.0,0.0,23.0,70.0,32365999,99,2.0,30.0,0.78,1.9,8804,75.0,8.8,35.0,4.0
286,,Malaysia,2.5,112.5,2020-03-08,99.0,0.0,24.0,75.0,32365999,99,2.0,30.0,0.78,1.9,8805,76.0,7.4,33.0,4.0
287,,Malaysia,2.5,112.5,2020-03-09,117.0,0.0,24.0,93.0,32365999,99,2.0,30.0,0.78,1.9,8806,75.0,10.2,35.0,3.0
288,,Malaysia,2.5,112.5,2020-03-10,129.0,0.0,24.0,105.0,32365999,99,2.0,30.0,0.78,1.9,8807,75.0,8.8,35.0,4.0
289,,Malaysia,2.5,112.5,2020-03-11,149.0,0.0,26.0,123.0,32365999,99,2.0,30.0,0.78,1.9,8808,74.0,6.0,35.0,4.0
290,,Malaysia,2.5,112.5,2020-03-12,149.0,0.0,26.0,123.0,32365999,99,2.0,30.0,0.78,1.9,8809,73.0,11.6,36.0,4.0
291,,Malaysia,2.5,112.5,2020-03-13,197.0,0.0,26.0,171.0,32365999,99,2.0,30.0,0.78,1.9,8810,75.0,8.8,33.0,2.0
292,,Malaysia,2.5,112.5,2020-03-14,238.0,0.0,35.0,203.0,32365999,99,2.0,30.0,0.78,1.9,8811,72.0,11.6,36.0,4.0
293,,Malaysia,2.5,112.5,2020-03-15,428.0,0.0,42.0,386.0,32365999,99,2.0,30.0,0.78,1.9,8812,71.0,10.2,35.0,7.0
294,,Malaysia,2.5,112.5,2020-03-16,566.0,0.0,42.0,524.0,32365999,99,2.0,30.0,0.78,1.9,8813,64.0,11.6,36.0,8.0
295,,Malaysia,2.5,112.5,2020-03-17,673.0,2.0,49.0,622.0,32365999,99,2.0,30.0,0.78,1.9,8814,64.0,11.6,37.0,5.0
296,,Malaysia,2.5,112.5,2020-03-18,790.0,2.0,60.0,728.0,32365999,99,2.0,30.0,0.78,1.9,8815,73.0,8.8,33.0,4.0
297,,Malaysia,2.5,112.5,2020-03-19,900.0,2.0,75.0,823.0,32365999,99,2.0,30.0,0.78,1.9,8816,75.0,8.8,33.0,4.0
298,,Malaysia,2.5,112.5,2020-03-20,1030.0,3.0,87.0,940.0,32365999,99,2.0,30.0,0.78,1.9,8817,71.0,10.2,35.0,5.0
299,,Malaysia,2.5,112.5,2020-03-21,1183.0,4.0,114.0,1065.0,32365999,99,2.0,30.0,0.78,1.9,8818,78.0,7.4,31.0,5.0
300,British Columbia,Canada,49.2827,-123.1207,2020-01-22,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2041,89.0,8.7,-1.0,18.0
301,Ontario,Canada,51.2538,-85.3232,2020-01-22,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2047,89.0,8.7,-1.0,18.0
302,Alberta,Canada,53.9333,-116.5765,2020-01-22,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2040,89.0,8.7,-1.0,18.0
303,Quebec,Canada,52.9399,-73.5491,2020-01-22,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2049,89.0,8.7,-1.0,18.0
304,New Brunswick,Canada,46.5653,-66.4619,2020-01-22,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2044,89.0,8.7,-1.0,18.0
305,Manitoba,Canada,53.7609,-98.8139,2020-01-22,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2043,89.0,8.7,-1.0,18.0
306,Saskatchewan,Canada,52.9399,-106.4509,2020-01-22,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2050,89.0,8.7,-1.0,18.0
307,Grand Princess,Canada,37.6489,-122.6655,2020-01-22,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2042,89.0,8.7,-1.0,18.0
308,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-22,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2045,89.0,8.7,-1.0,18.0
309,Prince Edward Island,Canada,46.5107,-63.4168,2020-01-22,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2048,89.0,8.7,-1.0,18.0
310,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-01-22,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2046,89.0,8.7,-1.0,18.0
311,British Columbia,Canada,49.2827,-123.1207,2020-01-23,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2052,91.0,3.5,0.0,8.0
312,Ontario,Canada,51.2538,-85.3232,2020-01-23,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2058,91.0,3.5,0.0,8.0
313,Alberta,Canada,53.9333,-116.5765,2020-01-23,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2051,91.0,3.5,0.0,8.0
314,Quebec,Canada,52.9399,-73.5491,2020-01-23,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2060,91.0,3.5,0.0,8.0
315,New Brunswick,Canada,46.5653,-66.4619,2020-01-23,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2055,91.0,3.5,0.0,8.0
316,Manitoba,Canada,53.7609,-98.8139,2020-01-23,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2054,91.0,3.5,0.0,8.0
317,Saskatchewan,Canada,52.9399,-106.4509,2020-01-23,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2061,91.0,3.5,0.0,8.0
318,Grand Princess,Canada,37.6489,-122.6655,2020-01-23,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2053,91.0,3.5,0.0,8.0
319,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-23,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2056,91.0,3.5,0.0,8.0
320,Prince Edward Island,Canada,46.5107,-63.4168,2020-01-23,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2059,91.0,3.5,0.0,8.0
321,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-01-23,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2057,91.0,3.5,0.0,8.0
322,British Columbia,Canada,49.2827,-123.1207,2020-01-24,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2063,94.0,3.5,-1.0,13.0
323,Ontario,Canada,51.2538,-85.3232,2020-01-24,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2069,94.0,3.5,-1.0,13.0
324,Alberta,Canada,53.9333,-116.5765,2020-01-24,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2062,94.0,3.5,-1.0,13.0
325,Quebec,Canada,52.9399,-73.5491,2020-01-24,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2071,94.0,3.5,-1.0,13.0
326,New Brunswick,Canada,46.5653,-66.4619,2020-01-24,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2066,94.0,3.5,-1.0,13.0
327,Manitoba,Canada,53.7609,-98.8139,2020-01-24,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2065,94.0,3.5,-1.0,13.0
328,Saskatchewan,Canada,52.9399,-106.4509,2020-01-24,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2072,94.0,3.5,-1.0,13.0
329,Grand Princess,Canada,37.6489,-122.6655,2020-01-24,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2064,94.0,3.5,-1.0,13.0
330,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-24,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2067,94.0,3.5,-1.0,13.0
331,Prince Edward Island,Canada,46.5107,-63.4168,2020-01-24,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2070,94.0,3.5,-1.0,13.0
332,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-01-24,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2068,94.0,3.5,-1.0,13.0
333,British Columbia,Canada,49.2827,-123.1207,2020-01-25,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2074,96.0,3.5,-1.0,19.0
334,Ontario,Canada,51.2538,-85.3232,2020-01-25,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2080,96.0,3.5,-1.0,19.0
335,Alberta,Canada,53.9333,-116.5765,2020-01-25,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2073,96.0,3.5,-1.0,19.0
336,Quebec,Canada,52.9399,-73.5491,2020-01-25,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2082,96.0,3.5,-1.0,19.0
337,New Brunswick,Canada,46.5653,-66.4619,2020-01-25,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2077,96.0,3.5,-1.0,19.0
338,Manitoba,Canada,53.7609,-98.8139,2020-01-25,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2076,96.0,3.5,-1.0,19.0
339,Saskatchewan,Canada,52.9399,-106.4509,2020-01-25,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2083,96.0,3.5,-1.0,19.0
340,Grand Princess,Canada,37.6489,-122.6655,2020-01-25,0.0,0.0,0.0,0.0,37742154,4,1.5,41.0,0.81,2.7,2075,96.0,3.5,-1.0,19.0
